Unnamed: 0,code_insee,nom_standard,nom_sans_accent,nom_standard_majuscule,typecom,typecom_texte,reg_code,reg_nom,dep_code,dep_nom,canton_code,canton_nom,epci_code,epci_nom,code_postal,zone_emploi,code_insee_centre_zone_emploi,code_unite_urbaine,taille_unite_urbaine,population,superficie_hectare,superficie_km2,densite,latitude_centre,longitude_centre,grille_densite,grille_densite_texte,distance_urgence_km
25421,65031,Arreau,arreau,ARREAU,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,752,1119,11,67.0,42.914,0.338,6,Rural à habitat dispersé,23.049503427787297
25422,65032,Arrens-Marsous,arrens-marsous,ARRENS-MARSOUS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65203,2.0,691,9935,99,7.0,42.91,-0.26,6,Rural à habitat dispersé,27.383425901256928
25423,65033,Arrodets-ez-Angles,arrodets-ez-angles,ARRODETS-EZ-ANGLES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65000,0.0,113,462,5,24.0,43.07,0.041,7,Rural à habitat très dispersé,7.754047086847087
25424,65034,Arrodets,arrodets,ARRODETS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,22,97,1,23.0,43.031,0.281,7,Rural à habitat très dispersé,11.633078094640322
25425,65035,Artagnan,artagnan,ARTAGNAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6517,Vic-en-Bigorre,200072106,CC Adour Madiran,65500.0,7624.0,65440,65000,0.0,512,501,5,102.0,43.407,0.083,5,Bourgs ruraux,19.92320147389228
25426,65036,Artalens-Souin,artalens-souin,ARTALENS-SOUIN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65000,0.0,130,387,4,34.0,42.978,-0.041,6,Rural à habitat dispersé,13.543121342472629
25427,65037,Artiguemy,artiguemy,ARTIGUEMY,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,86,297,3,29.0,43.126,0.246,6,Rural à habitat dispersé,10.424541537503073
25428,65038,Artigues,artigues,ARTIGUES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65000,0.0,13,140,1,9.0,43.073,-0.002,6,Rural à habitat dispersé,4.609256997787361
25429,65039,Aspin-Aure,aspin-aure,ASPIN-AURE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,40,1220,12,3.0,42.936,0.327,7,Rural à habitat très dispersé,20.663876868211446
25430,65040,Aspin-en-Lavedan,aspin-en-lavedan,ASPIN-EN-LAVEDAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6505,Lourdes-1,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65302,3.0,308,172,2,179.0,43.075,-0.049,6,Rural à habitat dispersé,2.768480477705215
25431,65041,Asque,asque,ASQUE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,120,1582,16,8.0,43.025,0.253,6,Rural à habitat dispersé,9.82457916464914
25432,65042,Asté,aste,ASTÉ,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6504,La Haute-Bigorre,246500482,CC de la Haute-Bigorre,65200.0,7624.0,65440,65301,3.0,577,2628,26,22.0,43.017,0.216,6,Rural à habitat dispersé,7.909884711259678
25433,65043,Astugue,astugue,ASTUGUE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6504,La Haute-Bigorre,246500482,CC de la Haute-Bigorre,65200.0,7624.0,65440,65000,0.0,266,802,8,33.0,43.097,0.072,7,Rural à habitat très dispersé,6.9189137588373
25434,65044,Aubarède,aubarede,AUBARÈDE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,289,486,5,59.0,43.27,0.25,6,Rural à habitat dispersé,16.36022902145264
25435,65045,Aucun,aucun,AUCUN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65203,2.0,240,1307,13,18.0,42.986,-0.201,6,Rural à habitat dispersé,17.888218056937152
25436,65046,Aulon,aulon,AULON,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,97,2858,29,3.0,42.857,0.263,7,Rural à habitat très dispersé,25.18004706256926
25437,65047,Aureilhan,aureilhan,AUREILHAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6501,Aureilhan,200069300,CA Tarbes-Lourdes-Pyrénées,65800.0,7624.0,65440,65501,5.0,7982,955,10,836.0,43.25,0.104,4,Ceintures urbaines,4.538213234115107
25438,65048,Aurensan,aurensan,AURENSAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6517,Vic-en-Bigorre,200069300,CA Tarbes-Lourdes-Pyrénées,65390.0,7624.0,65440,65000,0.0,776,718,7,108.0,43.306,0.096,6,Rural à habitat dispersé,9.162973193849357
25439,65049,Auriébat,auriebat,AURIÉBAT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65700.0,7624.0,65440,65000,0.0,241,1640,16,15.0,43.499,0.088,7,Rural à habitat très dispersé,30.144314765414794
25440,65050,Avajan,avajan,AVAJAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,80,336,3,24.0,42.848,0.402,6,Rural à habitat dispersé,30.147385515676483
25441,65051,Aventignan,aventignan,AVENTIGNAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65660.0,7622.0,31483,65000,0.0,209,529,5,40.0,43.062,0.524,6,Rural à habitat dispersé,11.078944400577507
25442,65052,Averan,averan,AVERAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6509,Ossun,200069300,CA Tarbes-Lourdes-Pyrénées,65380.0,7624.0,65440,65000,0.0,79,428,4,18.0,43.136,-0.003,6,Rural à habitat dispersé,5.297230866923561
25443,65053,Aveux,aveux,AVEUX,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65370.0,7622.0,31483,65000,0.0,42,305,3,14.0,43.009,0.564,7,Rural à habitat très dispersé,16.523299525924244
25444,65054,Avezac-Prat-Lahitte,avezac-prat-lahitte,AVEZAC-PRAT-LAHITTE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,591,1778,18,33.0,43.065,0.335,6,Rural à habitat dispersé,8.677221952197256
25445,65055,Ayros-Arbouix,ayros-arbouix,AYROS-ARBOUIX,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65000,0.0,345,273,3,126.0,43.001,-0.068,6,Rural à habitat dispersé,11.134142911902709
25446,65056,Ayzac-Ost,ayzac-ost,AYZAC-OST,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65203,2.0,453,314,3,144.0,43.023,-0.092,6,Rural à habitat dispersé,9.338271122432142
25447,65057,Azereix,azereix,AZEREIX,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6509,Ossun,200069300,CA Tarbes-Lourdes-Pyrénées,65380.0,7624.0,65440,65000,0.0,973,1526,15,64.0,43.208,-0.024,5,Bourgs ruraux,6.889911876649314
25448,65058,Azet,azet,AZET,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65170.0,7624.0,65440,65000,0.0,143,2696,27,5.0,42.779,0.36,7,Rural à habitat très dispersé,36.417911956574855
25449,65059,Bagnères-de-Bigorre,bagneres-de-bigorre,BAGNÈRES-DE-BIGORRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6504,La Haute-Bigorre,246500482,CC de la Haute-Bigorre,65200.0,7624.0,65440,65301,3.0,7000,12587,126,56.0,42.976,0.133,3,Petites villes,10.153390185208501
25450,65060,Banios,banios,BANIOS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,246500482,CC de la Haute-Bigorre,65200.0,7624.0,65440,65000,0.0,64,541,5,12.0,43.039,0.228,7,Rural à habitat très dispersé,7.309272080333469
25451,65061,Barbachen,barbachen,BARBACHEN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65140.0,7624.0,65440,65000,0.0,45,305,3,15.0,43.429,0.126,7,Rural à habitat très dispersé,22.958050204928085
25452,65062,Barbazan-Debat,barbazan-debat,BARBAZAN-DEBAT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6507,Moyen Adour,200069300,CA Tarbes-Lourdes-Pyrénées,65690.0,7624.0,65440,65501,5.0,3500,988,10,354.0,43.202,0.13,4,Ceintures urbaines,6.698473246208985
25453,65063,Barbazan-Dessus,barbazan-dessus,BARBAZAN-DESSUS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65360.0,7624.0,65440,65000,0.0,173,419,4,41.0,43.164,0.144,6,Rural à habitat dispersé,10.145053463817788
25454,65064,Bareilles,bareilles,BAREILLES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,42,2123,21,2.0,42.891,0.437,7,Rural à habitat très dispersé,25.43538025683436
25455,65065,Barlest,barlest,BARLEST,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6505,Lourdes-1,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65000,0.0,306,409,4,75.0,43.15,-0.096,6,Rural à habitat dispersé,6.936148969031404
25456,65066,Barrancoueu,barrancoueu,BARRANCOUEU,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,35,382,4,9.0,42.91,0.326,7,Rural à habitat très dispersé,22.74085836663601
25457,65067,Barry,barry,BARRY,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6509,Ossun,200069300,CA Tarbes-Lourdes-Pyrénées,65380.0,7624.0,65440,65202,2.0,131,264,3,50.0,43.139,0.02,6,Rural à habitat dispersé,6.868733070577198
25458,65068,Barthe,barthe,BARTHE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65230.0,7624.0,65440,65000,0.0,25,137,1,18.0,43.287,0.477,7,Rural à habitat très dispersé,19.40465821448449
25459,65069,La Barthe-de-Neste,la-barthe-de-neste,LA BARTHE-DE-NESTE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",200070787,CC du Plateau de Lannemezan,65250.0,7624.0,65440,65204,2.0,1234,765,8,161.0,43.08,0.383,6,Rural à habitat dispersé,4.941136789333072
25460,65070,Bartrès,bartres,BARTRÈS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6505,Lourdes-1,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65302,3.0,535,738,7,72.0,43.133,-0.055,6,Rural à habitat dispersé,3.7787367348340823
25461,65071,Batsère,batsere,BATSÈRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,31,230,2,13.0,43.06,0.284,7,Rural à habitat très dispersé,11.198159377150724
25462,65072,Bazet,bazet,BAZET,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6502,Bordères-sur-l'Echez,200069300,CA Tarbes-Lourdes-Pyrénées,65460.0,7624.0,65440,65000,0.0,1880,291,3,646.0,43.291,0.076,5,Bourgs ruraux,7.0914833378354185
25463,65073,Bazillac,bazillac,BAZILLAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65140.0,7624.0,65440,65000,0.0,361,1032,10,35.0,43.36,0.111,6,Rural à habitat dispersé,15.240789007762732
25464,65074,Bazordan,bazordan,BAZORDAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65670.0,7622.0,31483,65000,0.0,109,932,9,12.0,43.222,0.548,7,Rural à habitat très dispersé,15.89192977238524
25465,65075,Bazus-Aure,bazus-aure,BAZUS-AURE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65170.0,7624.0,65440,65000,0.0,140,193,2,73.0,42.856,0.346,6,Rural à habitat dispersé,28.512143057097806
25466,65076,Bazus-Neste,bazus-neste,BAZUS-NESTE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",200070787,CC du Plateau de Lannemezan,65250.0,7624.0,65440,65000,0.0,54,249,2,22.0,43.031,0.387,6,Rural à habitat dispersé,9.997830064858562
25467,65077,Beaucens,beaucens,BEAUCENS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65000,0.0,421,3704,37,11.0,42.952,0.023,6,Rural à habitat dispersé,16.2382232163974
25468,65078,Beaudéan,beaudean,BEAUDÉAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6504,La Haute-Bigorre,246500482,CC de la Haute-Bigorre,65710.0,7624.0,65440,65301,3.0,401,1662,17,24.0,42.993,0.138,6,Rural à habitat dispersé,8.23269126020449
25469,65079,Bégole,begole,BÉGOLE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,193,1030,10,19.0,43.16,0.32,7,Rural à habitat très dispersé,8.753635462233571
25470,65080,Bénac,benac,BÉNAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6509,Ossun,200069300,CA Tarbes-Lourdes-Pyrénées,65380.0,7624.0,65440,65202,2.0,538,796,8,68.0,43.153,0.03,6,Rural à habitat dispersé,8.51177811967623
25471,65081,Benqué-Molère,benque-molere,BENQUÉ-MOLÈRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,136,207,2,66.0,43.097,0.28,7,Rural à habitat très dispersé,11.00115405490495
25472,65082,Berbérust-Lias,berberust-lias,BERBÉRUST-LIAS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65000,0.0,46,574,6,8.0,43.035,-0.033,7,Rural à habitat très dispersé,7.269976009421754
25473,65083,Bernac-Debat,bernac-debat,BERNAC-DEBAT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6507,Moyen Adour,200069300,CA Tarbes-Lourdes-Pyrénées,65360.0,7624.0,65440,65000,0.0,730,396,4,184.0,43.17,0.11,4,Ceintures urbaines,7.875841518129719
25474,65084,Bernac-Dessus,bernac-dessus,BERNAC-DESSUS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6507,Moyen Adour,200069300,CA Tarbes-Lourdes-Pyrénées,65360.0,7624.0,65440,65000,0.0,285,464,5,61.0,43.155,0.128,6,Rural à habitat dispersé,9.923645656657587
25475,65085,Bernadets-Debat,bernadets-debat,BERNADETS-DEBAT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65220.0,7624.0,65440,65000,0.0,103,882,9,12.0,43.351,0.318,7,Rural à habitat très dispersé,25.176641755586623
25476,65086,Bernadets-Dessus,bernadets-dessus,BERNADETS-DESSUS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,148,791,8,19.0,43.212,0.295,7,Rural à habitat très dispersé,14.039705994867647
25477,65087,Bertren,bertren,BERTREN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65370.0,7622.0,31483,65000,0.0,162,266,3,61.0,42.999,0.617,7,Rural à habitat très dispersé,14.817286260182252
25478,65088,Betbèze,betbeze,BETBÈZE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65230.0,7622.0,31483,65000,0.0,49,344,3,14.0,43.29,0.573,7,Rural à habitat très dispersé,22.235019098263496
25479,65089,Betpouey,betpouey,BETPOUEY,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65120.0,7624.0,65440,65101,1.0,82,1734,17,5.0,42.86,0.065,6,Rural à habitat dispersé,23.9293907365092
25480,65090,Betpouy,betpouy,BETPOUY,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65230.0,7624.0,65440,65000,0.0,76,413,4,18.0,43.272,0.457,7,Rural à habitat très dispersé,17.395257750287552
25481,65091,Bettes,bettes,BETTES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,246500482,CC de la Haute-Bigorre,65130.0,7624.0,65440,65000,0.0,59,339,3,17.0,43.08,0.219,7,Rural à habitat très dispersé,6.071928536955682
25482,65092,Beyrède-Jumet-Camous,beyrede-jumet-camous,BEYRÈDE-JUMET-CAMOUS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65410.0,7624.0,65440,65000,0.0,227,1602,16,14.0,42.956,0.338,6,Rural à habitat dispersé,19.101741115094725
25483,65093,Bize,bize,BIZE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65150.0,7624.0,65440,65000,0.0,209,1306,13,16.0,43.035,0.462,7,Rural à habitat très dispersé,10.18338103100017
25484,65094,Bizous,bizous,BIZOUS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65150.0,7624.0,65440,65000,0.0,128,317,3,40.0,43.064,0.44,6,Rural à habitat dispersé,6.523571993208484
25485,65095,Bonnefont,bonnefont,BONNEFONT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65220.0,7624.0,65440,65000,0.0,324,1537,15,21.0,43.244,0.345,7,Rural à habitat très dispersé,14.92456370333401
25486,65096,Bonnemazon,bonnemazon,BONNEMAZON,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,69,500,5,14.0,43.108,0.251,7,Rural à habitat très dispersé,9.646998812618847
25487,65097,Bonrepos,bonrepos,BONREPOS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65330.0,7624.0,65440,65000,0.0,191,902,9,21.0,43.193,0.381,7,Rural à habitat très dispersé,8.604623656777033
25488,65098,Boô-Silhen,boo-silhen,BOÔ-SILHEN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65000,0.0,326,320,3,102.0,43.019,-0.073,6,Rural à habitat dispersé,9.256178899151902
25489,65099,Bordères-Louron,borderes-louron,BORDÈRES-LOURON,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65590.0,7624.0,65440,65000,0.0,135,1722,17,8.0,42.868,0.417,6,Rural à habitat dispersé,27.91507874511722
25490,65100,Bordères-sur-l'Échez,borderes-sur-l-echez,BORDÈRES-SUR-L'ÉCHEZ,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6502,Bordères-sur-l'Echez,200069300,CA Tarbes-Lourdes-Pyrénées,65320.0,7624.0,65440,65501,5.0,5407,1607,16,336.0,43.266,0.042,4,Ceintures urbaines,4.278893825427906
25491,65101,Bordes,bordes,BORDES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,755,1122,11,67.0,43.198,0.215,6,Rural à habitat dispersé,13.332384928660172
25492,65102,Bouilh-Devant,bouilh-devant,BOUILH-DEVANT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65140.0,7624.0,65440,65000,0.0,20,298,3,7.0,43.336,0.262,7,Rural à habitat très dispersé,20.48823899982605
25493,65103,Bouilh-Péreuilh,bouilh-pereuilh,BOUILH-PÉREUILH,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,115,786,8,15.0,43.309,0.192,6,Rural à habitat dispersé,14.159780507457874
25494,65104,Boulin,boulin,BOULIN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,301,250,2,120.0,43.254,0.135,6,Rural à habitat dispersé,6.978133636140585
25495,65105,Bourg-de-Bigorre,bourg-de-bigorre,BOURG-DE-BIGORRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,196,804,8,24.0,43.086,0.257,7,Rural à habitat très dispersé,9.228314239863273
25496,65106,Bourisp,bourisp,BOURISP,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65170.0,7624.0,65440,65000,0.0,182,190,2,96.0,42.832,0.342,6,Rural à habitat dispersé,30.57439152463236
25497,65107,Bourréac,bourreac,BOURRÉAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65302,3.0,112,123,1,91.0,43.105,0.003,6,Rural à habitat dispersé,3.9687238952628596
25498,65108,Bours,bours,BOURS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6502,Bordères-sur-l'Echez,200069300,CA Tarbes-Lourdes-Pyrénées,65460.0,7624.0,65440,65501,5.0,888,472,5,188.0,43.276,0.091,6,Rural à habitat dispersé,5.953252727841314
25499,65109,Bramevaque,bramevaque,BRAMEVAQUE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65370.0,7622.0,31483,65000,0.0,30,371,4,8.0,42.978,0.56,7,Rural à habitat très dispersé,19.339276859775563
25500,65110,Bugard,bugard,BUGARD,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65220.0,7624.0,65440,65000,0.0,97,546,5,18.0,43.255,0.311,6,Rural à habitat dispersé,17.199630939464452
25501,65111,Bulan,bulan,BULAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,61,336,3,18.0,43.043,0.28,7,Rural à habitat très dispersé,11.166861237360017
25502,65112,Bun,bun,BUN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65203,2.0,154,285,3,54.0,42.97,-0.163,6,Rural à habitat dispersé,17.308955509911957
25503,65113,Burg,burg,BURG,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,285,1277,13,22.0,43.188,0.318,7,Rural à habitat très dispersé,10.822157177879777
25504,65114,Buzon,buzon,BUZON,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65140.0,7624.0,65440,65000,0.0,79,452,5,17.0,43.447,0.148,6,Rural à habitat dispersé,25.365990241530376
25505,65115,Cabanac,cabanac,CABANAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,299,564,6,53.0,43.273,0.226,6,Rural à habitat dispersé,14.612172255903014
25506,65116,Cadéac,cadeac,CADÉAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,297,640,6,46.0,42.894,0.335,6,Rural à habitat dispersé,24.582904732952695
25507,65117,Cadeilhan-Trachère,cadeilhan-trachere,CADEILHAN-TRACHÈRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65170.0,7624.0,65440,65000,0.0,44,482,5,9.0,42.811,0.295,7,Rural à habitat très dispersé,30.90464817664611
25508,65118,Caharet,caharet,CAHARET,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,33,120,1,28.0,43.145,0.313,7,Rural à habitat très dispersé,8.54612992487582
25509,65119,Caixon,caixon,CAIXON,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6517,Vic-en-Bigorre,200072106,CC Adour Madiran,65500.0,7624.0,65440,65000,0.0,351,860,9,41.0,43.409,0.02,6,Rural à habitat dispersé,20.237009993743733
25510,65120,Calavanté,calavante,CALAVANTÉ,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,335,210,2,160.0,43.204,0.164,6,Rural à habitat dispersé,9.176274078927625
25511,65121,Camalès,camales,CAMALÈS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6517,Vic-en-Bigorre,200072106,CC Adour Madiran,65500.0,7624.0,65440,65201,2.0,382,469,5,81.0,43.359,0.08,6,Rural à habitat dispersé,14.595486065935287
